round,grad_norm,duration_s,status
92,0.787,0.0092,active
93,0.8129,0.0179,active
94,0.796,0.0283,active
95,0.7999,0.0212,active
96,0.766,0.0091,active
97,0.818,0.0105,active
98,0.7471,0.0235,active
99,0.7965,0.0242,active
100,0.7513,0.0077,active
101,0.8204,0.0551,active
102,0.7923,0.031,active
103,0.7897,0.0279,active
104,0.7846,0.0093,active
105,0.783,0.0265,active
106,0.7551,0.0288,active
107,0.8159,0.0088,active
108,0.7502,0.0217,active
109,0.8027,0.0115,active
110,0.8071,0.0266,active
111,0.7838,0.0267,active
112,0.7667,0.0095,active
113,0.7898,0.0178,active
114,0.8232,0.012,active
115,0.7797,0.0178,active
116,0.7629,0.0099,active
117,0.8004,0.0216,active
118,0.7655,0.0236,active
119,0.7758,0.0095,active
120,0.7555,0.0174,active
121,0.7737,0.0264,active
122,0.7447,0.0283,active
123,0.7869,0.0119,active
124,0.7764,0.0098,active
125,0.8328,0.0098,active
126,0.7627,0.0101,active
127,0.7682,0.0231,active
128,0.7591,0.0236,active
129,0.7853,0.0098,active
130,0.7669,0.0221,active
131,0.7675,0.0136,active
132,0.7852,0.0116,active
133,0.8331,0.0089,active
134,0.8252,0.0156,active
135,0.8021,0.0301,active
136,0.764,0.023,active
137,0.7931,0.0103,active
138,0.7804,0.0269,active
139,0.8299,0.0078,active
140,0.7825,0.0139,active
141,0.7821,0.0247,active
142,0.7873,0.0078,active
143,0.804,0.025,active
144,0.7486,0.0084,active
145,0.7974,0.0201,active
146,0.7541,0.0208,active
147,0.7889,0.0096,active
148,0.7364,0.0138,active
149,0.7873,0.0245,active
150,0.7838,0.0096,active
151,0.786,0.0224,active
152,0.7914,0.0241,active
153,0.7496,0.0086,active
154,0.7666,0.0207,active
155,0.7782,0.0273,active
156,0.792,0.0087,active
157,0.7825,0.0285,active
158,0.824,0.0091,active
159,0.7873,0.0241,active
160,0.7522,0.0116,active
161,0.7788,0.0277,active
162,0.8059,0.0084,active
163,0.83,0.0271,active
164,0.7895,0.0093,active
165,0.8247,0.0193,active
166,0.7944,0.0275,active
167,0.8161,0.0252,active
168,0.8278,0.0094,active
169,0.8217,0.019,active
170,0.7521,0.013,active
171,0.8102,0.0099,active
172,0.8136,0.0105,active
173,0.8061,0.0215,active
174,0.8046,0.0086,active
175,0.7643,0.0202,active
176,0.7965,0.029,active
177,0.8104,0.0092,active
178,0.8032,0.0234,active
179,0.8387,0.0253,active
180,0.7816,0.0089,active
181,0.8372,0.0224,active
182,0.7618,0.0261,active
183,0.7881,0.0087,active
184,0.7658,0.0174,active
185,0.7846,0.0089,active
186,0.7668,0.0222,active
187,0.7836,0.0285,active
188,0.7738,0.0245,active
189,0.8246,0.0234,active
190,0.809,0.0295,active
191,0.7867,0.0087,active
192,0.7948,0.0103,active
193,0.7476,0.0216,active
194,0.7748,0.0274,active
195,0.8008,0.0092,active
196,0.7294,0.0151,active
197,0.8054,0.0298,active
198,0.7718,0.0159,active
199,0.7626,0.0209,active
200,0.7819,0.0108,active
201,0.7577,0.0158,active
202,0.8094,0.0258,active
203,0.8074,0.0095,active
204,0.7698,0.0097,active
205,0.8173,0.0171,active
206,0.7906,0.023,active
207,0.8042,0.0098,active
208,0.808,0.0121,active
209,0.7673,0.0253,active
210,0.8304,0.014,active
211,0.7813,0.0093,active
212,0.7663,0.0152,active
213,0.773,0.0214,active
214,0.785,0.0122,active
215,0.8135,0.0213,active
216,0.7907,0.0082,active
217,0.7724,0.0102,active
218,0.781,0.0134,active
219,0.8054,0.0262,active
220,0.7633,0.0107,active
221,0.7639,0.0117,active
222,0.7876,0.0101,active
223,0.7695,0.0286,active
224,0.8372,0.0302,active
225,0.8094,0.0291,active
226,0.7635,0.0291,active
227,0.7993,0.0319,active
228,0.8287,0.0217,active
229,0.7718,0.0233,active
230,0.7591,0.0153,active
