round,grad_norm,duration_s,status
1,3.017,0.0541,active
2,2.9546,0.0696,active
3,2.8896,0.031,active
4,2.8691,0.0542,active
5,2.8453,0.0515,active
6,2.7567,0.0675,active
7,2.7238,0.0587,active
8,2.6911,0.0625,active
9,2.6002,0.0406,active
10,2.503,0.0605,active
11,2.517,0.0619,active
12,2.4911,0.0626,active
13,2.343,0.0423,active
14,2.4114,0.0736,active
15,2.3283,0.065,active
16,2.1833,0.0291,active
17,2.1211,0.0585,active
18,2.1028,0.0588,active
19,2.0728,0.0274,active
20,2.1291,0.0576,active
21,2.0818,0.058,active
22,2.1472,0.0288,active
23,2.045,0.0469,active
24,1.9259,0.0692,active
25,1.8942,0.043,active
26,1.9425,0.0415,active
27,1.9643,0.0255,active
28,1.8546,0.0461,active
29,1.7313,0.0641,active
30,1.8268,0.0538,active
31,1.8039,0.0306,active
32,1.8234,0.0492,active
33,1.7401,0.0596,active
34,1.7684,0.0385,active
35,1.7351,0.0614,active
36,1.7245,0.0557,active
37,1.6186,0.0295,active
38,1.6315,0.0376,active
39,1.7362,0.0574,active
40,1.6546,0.0571,active
41,1.6847,0.0562,active
42,1.6101,0.0271,active
43,1.5671,0.0454,active
44,1.6422,0.0557,active
45,1.5694,0.0317,active
46,1.6064,0.0622,active
47,1.56,0.0404,active
48,1.5664,0.063,active
49,1.5834,0.0378,active
50,1.5047,0.07,active
51,1.4941,0.0566,active
52,1.5262,0.0308,active
53,1.6219,0.0546,active
54,1.4149,0.0591,active
55,1.4471,0.0301,active
56,1.5263,0.0536,active
57,1.4753,0.0586,active
58,1.446,0.0262,active
59,1.3858,0.0462,active
60,1.527,0.0306,active
61,1.4428,0.0429,active
62,1.4723,0.0574,active
63,1.3754,0.0532,active
64,1.4663,0.0274,active
65,1.4285,0.0511,active
66,1.3868,0.0675,active
67,1.4001,0.0416,active
68,1.4102,0.0269,active
69,1.4141,0.0465,active
70,1.3997,0.062,active
71,1.3058,0.0317,active
72,1.4341,0.0526,active
73,1.376,0.0566,active
74,1.4018,0.0589,active
75,1.3353,0.0262,active
76,1.4398,0.0457,active
77,1.3043,0.057,active
78,1.3561,0.0551,active
79,1.3887,0.0264,active
80,1.413,0.0601,active
81,1.3823,0.0565,active
82,1.3919,0.0535,active
83,1.4109,0.0479,active
84,1.4419,0.0286,active
85,1.424,0.0548,active
86,1.336,0.0548,active
87,1.3717,0.0268,active
88,1.3298,0.0739,active
89,1.3892,0.062,active
90,1.3382,0.0735,active
91,1.4308,0.05,active
92,1.4111,0.0297,active
93,1.3572,0.0409,active
94,1.3831,0.0535,active
95,1.3519,0.0613,active
96,1.3722,0.0519,active
97,1.3868,0.0277,active
98,1.3937,0.0551,active
99,1.4168,0.0559,active
100,1.35,0.03,active
101,1.3484,0.1268,active
102,1.2871,0.1132,active
103,1.3263,0.0598,active
104,1.3557,0.0274,active
105,1.2337,0.0613,active
106,1.389,0.0537,active
107,1.3419,0.0261,active
108,1.3428,0.0526,active
109,1.296,0.0334,active
110,1.321,0.0539,active
111,1.3763,0.0544,active
112,1.3504,0.0323,active
113,1.2893,0.0565,active
114,1.3635,0.0399,active
115,1.3619,0.044,active
116,1.3438,0.0311,active
117,1.3805,0.047,active
118,1.3517,0.0589,active
119,1.2837,0.0258,active
120,1.2649,0.0506,active
121,1.3023,0.0545,active
122,1.3451,0.0545,active
123,1.3826,0.06,active
124,1.3566,0.0401,active
125,1.2828,0.0291,active
126,1.3172,0.0281,active
127,1.42,0.0562,active
128,1.2515,0.0582,active
129,1.3689,0.0295,active
130,1.2925,0.0629,active
131,1.3238,0.0418,active
132,1.3167,0.0299,active
133,1.379,0.0509,active
134,1.3089,0.0392,active
135,1.3351,0.0631,active
136,1.4151,0.0568,active
137,1.338,0.0281,active
138,1.3434,0.0546,active
139,1.3935,0.0503,active
140,1.2587,0.034,active
141,1.3692,0.0555,active
142,1.385,0.0243,active
143,1.3107,0.0549,active
144,1.3085,0.0262,active
145,1.3607,0.0511,active
146,1.3197,0.0536,active
147,1.3279,0.0418,active
148,1.3369,0.0402,active
149,1.2467,0.0515,active
150,1.2827,0.0268,active
151,1.3248,0.0485,active
152,1.2635,0.0526,active
153,1.3534,0.027,active
154,1.2652,0.0459,active
155,1.3131,0.0578,active
156,1.362,0.0292,active
157,1.4184,0.0747,active
158,1.2579,0.032,active
159,1.3074,0.054,active
160,1.2892,0.0367,active
161,1.3233,0.0548,active
162,1.389,0.0282,active
163,1.2999,0.061,active
164,1.2895,0.0255,active
165,1.396,0.0448,active
166,1.3991,0.0565,active
167,1.2761,0.0501,active
168,1.3407,0.0264,active
169,1.2785,0.0512,active
170,1.327,0.0399,active
171,1.3732,0.0472,active
172,1.341,0.0269,active
173,1.3845,0.045,active
174,1.349,0.0301,active
175,1.309,0.0504,active
176,1.3881,0.0559,active
177,1.3603,0.0279,active
178,1.4034,0.0526,active
179,1.3153,0.0575,active
180,1.3631,0.0314,active
181,1.3354,0.056,active
182,1.3469,0.0541,active
183,1.3775,0.032,active
184,1.3109,0.0408,active
185,1.2618,0.0293,active
186,1.3464,0.0483,active
187,1.3328,0.0531,active
188,1.2506,0.0578,active
189,1.3512,0.0526,active
190,1.23,0.06,active
191,1.3025,0.0522,active
192,1.4051,0.03,active
193,1.3215,0.0478,active
194,1.435,0.0582,active
195,1.2608,0.0263,active
196,1.341,0.0383,active
197,1.4047,0.0722,active
198,1.2704,0.0397,active
199,1.3665,0.0643,active
200,1.2933,0.0304,active
201,1.3675,0.0501,active
202,1.3671,0.0537,active
203,1.2982,0.0615,active
204,1.3033,0.0268,active
205,1.3134,0.0433,active
206,1.3047,0.0542,active
207,1.3533,0.0466,active
208,1.3571,0.0317,active
209,1.3503,0.0583,active
210,1.4083,0.0551,active
211,1.3706,0.041,active
212,1.3125,0.0427,active
213,1.3255,0.0663,active
214,1.3964,0.0313,active
215,1.2866,0.0537,active
216,1.3852,0.0506,active
217,1.3883,0.0268,active
218,1.4018,0.035,active
219,1.3442,0.0616,active
220,1.2724,0.0456,active
221,1.3001,0.0361,active
222,1.3353,0.0275,active
223,1.2911,0.0527,active
224,1.3644,0.0605,active
225,1.3259,0.0661,active
226,1.2472,0.066,active
227,1.2656,0.0644,active
228,1.3569,0.0639,active
229,1.3455,0.0913,active
230,1.2876,0.0418,active
